,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Location_Bangalore,Location_Chennai,Location_Coimbatore,Location_Delhi,Location_Hyderabad,Location_Jaipur,Location_Kochi,Location_Kolkata,Location_Mumbai,Location_Pune,Fuel_Type_Diesel,Fuel_Type_LPG,Fuel_Type_Petrol,Transmission_Manual,Brand_Audi,Brand_BMW,Brand_Bentley,Brand_Chevrolet,Brand_Datsun,Brand_Fiat,Brand_Force,Brand_Ford,Brand_Honda,Brand_Hyundai,Brand_ISUZU,Brand_Isuzu,Brand_Jaguar,Brand_Jeep,Brand_Land,Brand_Mahindra,Brand_Maruti,Brand_Mercedes-Benz,Brand_Mini,Brand_Mitsubishi,Brand_Nissan,Brand_Porsche,Brand_Renault,Brand_Skoda,Brand_Tata,Brand_Toyota,Brand_Volkswagen,Brand_Volvo
3187,1.428393755749697,-0.6587415967638965,0.4381384151117235,0.7422877626080069,-0.7147804315374351,-0.5623514408481892,-0.3576775450818007,7.29,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3188,-0.46669001683579964,-0.34580325881316554,0.4381384151117235,1.2506036693084437,-0.2103026205913472,-0.45757195462434896,-0.3576775450818007,6.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3189,-0.7825373122667157,2.0664943867052505,-4.048059851142173,-0.5648102831931149,0.9310574765989712,0.5022829816761866,2.138774481202568,6.7,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3190,-1.414231903128548,0.18743269294847845,0.4381384151117235,0.33079393337432045,-1.3868588441267415,-1.2509023503191388,-0.3576775450818007,1.5,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3191,0.7966991648878649,-0.7282967058089884,0.4381384151117235,0.572849127041195,-0.21365463262421155,0.015432583186129431,-1.6059035582239851,23.8,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3192,0.1650045740260326,0.19602268926279512,0.4381384151117235,-0.782659957493302,0.9310574765989712,0.5022829816761866,2.138774481202568,7.77,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3193,-0.46669001683579964,-0.39904334013627407,0.4381384151117235,-0.10006431135271551,-0.9008170993614076,-0.9552745141875897,-0.3576775450818007,3.32,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3194,0.48085186945694874,-0.30288310361767357,0.4381384151117235,1.1053705531083187,-0.6293041246993936,-0.7326181059619293,-0.3576775450818007,4.94,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3195,-0.15084272140488353,-0.6775322137014642,-1.8049607180152247,0.40341049147438296,0.8707212600074125,-0.10955437538088,-0.3576775450818007,11.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3196,0.7966991648878649,-0.25996294842218154,0.4381384151117235,1.6548358427321244,-1.381830826077445,-1.1199279925393386,-0.3576775450818007,3.4,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3197,-0.15084272140488353,-0.013507602779130648,0.4381384151117235,1.1053705531083187,-0.6293041246993936,-0.7326181059619293,-0.3576775450818007,4.17,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3198,-2.6776210848522126,0.8155761734328851,-1.8049607180152247,-0.2501385314261779,-1.056685658889601,-0.9945668215215298,-0.3576775450818007,1.25,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3199,0.7966991648878649,-1.4231916159858977,0.4381384151117235,0.1371497784408207,-0.7147804315374351,-0.5829331256421577,-0.3576775450818007,5.45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3200,-0.46669001683579964,0.6646547104105158,0.4381384151117235,0.6745123083812826,-0.6293041246993936,-0.4557008923703519,-0.3576775450818007,2.59,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3201,0.48085186945694874,0.9301094576237741,0.4381384151117235,-0.5648102831931149,0.9310574765989712,0.5022829816761866,2.138774481202568,12.01,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3202,-1.098384607697632,0.46854628760970984,-1.8049607180152247,-0.20172749269280318,-0.7147804315374351,-0.5118327599902662,-0.3576775450818007,2.45,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3203,0.48085186945694874,-0.5582267093359549,0.4381384151117235,-0.6301651854831709,0.57742020713178,1.1446186534734069,-0.3576775450818007,29.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3204,-1.098384607697632,1.4997932409690813,0.4381384151117235,-0.8455943078466893,0.8707212600074125,1.0636016578753302,-0.3576775450818007,11.99,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3205,0.48085186945694874,-0.17048382014804955,0.4381384151117235,-0.08069989585936596,-0.21197862660777939,0.07755185001883452,-0.3576775450818007,7.9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,-1.098384607697632,2.4840636519845334,-4.048059851142173,-1.339386902927113,1.4589993717751095,-0.20872067484272866,2.138774481202568,6.25,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3207,-0.7825373122667157,-0.25996294842218154,-1.8049607180152247,0.06453322034075906,-0.7114284195045707,-0.6315807442460835,-0.3576775450818007,1.8,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3208,-0.15084272140488353,0.1576063168571011,0.4381384151117235,2.000974769675755,-1.04830562880744,-1.0289943669950772,-0.3576775450818007,2.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3209,0.48085186945694874,-0.7670113419755963,0.4381384151117235,0.08873873970744599,-0.7114284195045707,-0.45757195462434896,-0.3576775450818007,4.9,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3210,-1.098384607697632,0.5469896567300322,0.4381384151117235,-0.06617658423935381,-0.7131044255210028,-0.7139074834219579,-0.3576775450818007,2.25,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3211,1.112546460318781,-0.1642202811688603,0.4381384151117235,0.19040192104753367,-0.4198033726453704,-0.4126664605284176,-0.3576775450818007,8.89,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3212,-0.46669001683579964,0.9032657191415345,0.4381384151117235,-1.3999007013438316,2.2768903077940164,1.035535724065373,2.138774481202568,15.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3213,1.428393755749697,-1.184580607254879,0.4381384151117235,1.8799471728423176,-0.2103026205913472,-0.264852542462643,-0.3576775450818007,5.65,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3214,0.1650045740260326,0.008474436400214449,0.4381384151117235,0.5897929905978762,-0.6293041246993936,-0.4557008923703519,2.138774481202568,7.0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3215,0.7966991648878649,-1.412155856832088,0.4381384151117235,1.0666417221216187,-1.3868588441267415,-1.2321917277791672,-0.3576775450818007,2.95,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3216,-0.15084272140488353,-0.10409030696864362,0.4381384151117235,0.25817737527425794,-0.7131044255210028,-0.4931221374502948,-0.3576775450818007,3.3,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3217,-1.098384607697632,1.8875361301569866,-1.8049607180152247,-0.5163992444597402,-0.21868265067350812,-0.05903569452295703,-0.3576775450818007,3.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3218,-2.0459264939903803,0.5469896567300322,0.4381384151117235,-1.339386902927113,-0.21868265067350812,-0.24614191992267156,-0.3576775450818007,2.3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3219,1.112546460318781,-0.580685970532762,0.4381384151117235,0.3235322775643148,-0.0695181152110436,0.24407639062458059,-0.3576775450818007,13.69,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3220,-0.15084272140488353,0.21725906903985578,0.4381384151117235,1.2723886367384623,-0.43488742679326003,-0.8624698263893312,-0.3576775450818007,3.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3221,0.1650045740260326,-1.3337124877117656,0.4381384151117235,-1.1844715789803137,1.2327385595567646,1.5921767446295239,-0.3576775450818007,12.75,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3222,1.112546460318781,-0.4938613897307626,0.4381384151117235,0.3235322775643148,-0.0695181152110436,0.24407639062458059,-0.3576775450818007,13.75,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3223,1.112546460318781,-1.363538863803143,0.4381384151117235,0.08873873970744599,-0.7114284195045707,-0.45757195462434896,-0.3576775450818007,6.75,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3224,0.1650045740260326,0.3965155893490336,0.4381384151117235,0.534120296054495,-0.04270201894812864,-0.17878367877877444,-0.3576775450818007,5.25,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3225,0.48085186945694874,0.7541338386846478,0.4381384151117235,-0.5648102831931149,0.9310574765989712,0.5022829816761866,2.138774481202568,8.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3226,1.112546460318781,0.016199467807881177,0.4381384151117235,0.037907149037402145,-0.21868265067350812,-0.24614191992267156,2.138774481202568,8.87,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3227,-1.098384607697632,0.8137865908674025,-1.8049607180152247,-1.7508807321607998,1.2243585294746036,0.5397042267561295,-0.3576775450818007,6.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3228,-0.46669001683579964,3.3192021825430986,0.4381384151117235,0.5897929905978762,-0.6293041246993936,-0.4564493172719506,2.138774481202568,4.5,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3229,-0.46669001683579964,0.5056801258434747,0.4381384151117235,-1.332125247117107,1.7975525870944111,0.9139166775555586,2.138774481202568,12.5,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3230,0.1650045740260326,0.9790247144136329,0.4381384151117235,-1.3999007013438316,2.2768903077940164,1.035535724065373,2.138774481202568,16.8,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3231,0.7966991648878649,0.8562295240454324,0.4381384151117235,0.5897929905978762,-0.6293041246993936,-0.4557008923703519,2.138774481202568,8.75,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3232,-0.15084272140488353,-0.23541584089897802,0.4381384151117235,0.28238289464094574,-0.0695181152110436,0.2448248155261793,-0.3576775450818007,8.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,-0.7825373122667157,-0.645260074770594,0.4381384151117235,0.4905503611944576,-0.7147804315374351,-0.6409360555160691,-0.3576775450818007,2.21,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3234,-0.46669001683579964,2.0664943867052505,0.4381384151117235,-0.37116612825961515,-1.3868588441267415,-1.4773008830527932,-0.3576775450818007,1.6,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3235,0.7966991648878649,-1.1249278550721242,0.4381384151117235,-0.6858378800265521,-0.7131044255210028,-0.49499319970429184,-0.3576775450818007,6.25,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3236,-2.0459264939903803,0.36639094949674245,-1.8049607180152247,-1.3151813835604256,0.29417519035474066,0.31517675627647207,-0.3576775450818007,2.25,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3237,1.7442410511806132,-0.8017292437459594,0.4381384151117235,-0.10490541522605376,0.8707212600074125,0.42744049151630076,-0.3576775450818007,25.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3238,-1.098384607697632,-0.2599032956699988,-1.8049607180152247,-1.2570881370803757,0.29249918433830846,0.8353320628876787,-0.3576775450818007,6.75,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3239,0.48085186945694874,-0.13099369820306597,0.4381384151117235,2.361637008239397,-0.6293041246993936,-0.4613140791323433,-0.3576775450818007,6.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3240,-0.15084272140488353,0.24708544513123312,0.4381384151117235,1.056959514374944,-0.2103026205913472,-0.4362418449287815,-0.3576775450818007,5.1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3241,-1.414231903128548,0.2769118212226105,-1.8049607180152247,-2.3318131969612987,2.285270337876177,2.080336886697379,-0.3576775450818007,10.75,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3242,0.7966991648878649,0.5662276693089706,0.4381384151117235,1.3716312661418808,-0.8438328948027134,-0.8074605961218152,-0.3576775450818007,5.7,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3243,-0.15084272140488353,-0.40909482887906823,0.4381384151117235,0.5244380883078202,-0.04270201894812864,-0.1525888072228143,-0.3576775450818007,5.95,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3244,-0.46669001683579964,-0.4178637834499332,0.4381384151117235,1.7201907450221803,-1.1522180018262356,-1.063796124919424,-0.3576775450818007,2.4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3245,-0.15084272140488353,-0.6477058376100869,0.4381384151117235,-0.2719234988561966,-0.21868265067350812,-0.24614191992267156,2.138774481202568,3.49,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3246,-0.7825373122667157,-0.07062511299411825,0.4381384151117235,0.20976633654088322,-0.7147804315374351,-0.6203543707221006,-0.3576775450818007,4.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3247,-0.15084272140488353,0.8137865908674025,0.4381384151117235,1.2723886367384623,-0.43488742679326003,-0.8628440388401306,-0.3576775450818007,3.85,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3248,-1.098384607697632,0.1963209530237089,0.4381384151117235,-0.9206314178834205,0.28579516027257973,0.4667327988502407,-0.3576775450818007,3.95,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3249,-0.15084272140488353,0.546810698473484,-1.8049607180152247,0.4905503611944576,-0.7147804315374351,-0.6409360555160691,-0.3576775450818007,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3250,1.428393755749697,-0.9687271234815812,0.4381384151117235,-0.04197106487266602,-0.7164564375538672,-0.4931221374502948,-0.3576775450818007,6.7,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3251,0.7966991648878649,-1.0125718963359058,0.4381384151117235,0.04032770097407127,-0.7147804315374351,-0.5118327599902662,-0.3576775450818007,6.14,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3252,-0.46669001683579964,0.038300812491591785,-1.8049607180152247,-0.8068654768599893,-0.38125523426743013,-0.2723367914786317,-0.3576775450818007,4.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3253,1.112546460318781,0.008474436400214449,0.4381384151117235,1.9985542177390856,-0.6293041246993936,-0.7326181059619293,-0.3576775450818007,4.25,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3254,-1.098384607697632,-0.19550814968871513,0.4381384151117235,-2.3148693334046175,4.645086809012695,5.404466087148707,-0.3576775450818007,25.93,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3255,0.7966991648878649,-0.34944207669631355,0.4381384151117235,1.056959514374944,-0.04270201894812864,0.0906492857968146,-0.3576775450818007,7.0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3256,1.112546460318781,0.3460791873785145,0.4381384151117235,-1.3999007013438316,2.2768903077940164,1.035535724065373,2.138774481202568,25.12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3257,1.112546460318781,-0.7756311646660043,0.4381384151117235,0.47602704957444547,-1.04830562880744,-0.8439463100747596,-0.3576775450818007,4.45,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3258,-0.7825373122667157,-0.5499648031586434,0.4381384151117235,0.8633153594414441,-0.38125523426743013,-0.4332481453223861,-0.3576775450818007,2.4,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3259,-0.46669001683579964,1.7384042497000998,-1.8049607180152247,0.534120296054495,-0.04270201894812864,-0.17878367877877444,-0.3576775450818007,4.33,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3260,1.112546460318781,-0.2942931073033569,0.4381384151117235,0.04032770097407127,-0.7147804315374351,-0.5616030159465902,-0.3576775450818007,6.93,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3261,0.1650045740260326,0.21725906903985578,0.4381384151117235,0.8633153594414441,-0.38125523426743013,-0.4332481453223861,-0.3576775450818007,4.25,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,-1.098384607697632,2.213329636203101,0.4381384151117235,-0.9980890798568199,0.8707212600074125,1.681052201694388,-0.3576775450818007,12.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3263,0.48085186945694874,-1.2442333594376336,0.4381384151117235,0.1371497784408207,-0.7147804315374351,-0.5829331256421577,-0.3576775450818007,4.9,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3264,0.1650045740260326,-0.7157099750984273,0.4381384151117235,1.1295760724750064,-0.38125523426743013,-0.4332481453223861,-0.3576775450818007,4.5,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3265,0.7966991648878649,-1.318799299666077,0.4381384151117235,1.6548358427321244,-1.381830826077445,-1.1199279925393386,-0.3576775450818007,3.0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3266,0.48085186945694874,0.09198828945607099,0.4381384151117235,-0.34696060889292824,-0.7147804315374351,-0.5829331256421577,-0.3576775450818007,5.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3267,-0.7825373122667157,-0.07471132651863693,0.4381384151117235,-0.7971832691133146,-0.04270201894812864,-0.17878367877877444,-0.3576775450818007,3.33,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3268,0.48085186945694874,0.16482429987121444,0.4381384151117235,-0.9545191449967826,0.6277003876247456,0.9457247358735098,-0.3576775450818007,6.62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3269,0.48085186945694874,-0.08100469187391755,-1.8049607180152247,0.1637758497441776,-0.2723148431993381,-0.08710162833291421,-0.3576775450818007,5.75,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3270,-0.46669001683579964,0.24708544513123312,0.4381384151117235,0.9649785407815318,-0.0695181152110436,0.24632166532937697,-0.3576775450818007,6.2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3271,0.48085186945694874,-0.05117831578254022,0.4381384151117235,1.153781591841694,-1.04830562880744,-0.8628440388401306,-0.3576775450818007,3.5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3272,-1.098384607697632,0.4260437016794971,0.4381384151117235,0.1371497784408207,-1.04830562880744,-0.8617214014877325,-0.3576775450818007,2.0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
